Cruise	Date (GMT)	Latitude Deg	Latitude Min	Latitude Decimal	Longitude Deg	Longitude Min	Longitude Decimal	Station
WS22141	5/24/2022	26	37.637	26.627	82	33.406	-82.557	BG4
WS22141	5/24/2022	26	40.128	26.669	82	25.081	-82.418	BG3
WS22141	5/24/2022	26	40.128	26.669	82	25.081	-82.418	BG3
WS22141	5/24/2022	26	41.347	26.689	82	20.472	-82.341	BG2
WS22141	5/24/2022	26	41.347	26.689	82	20.472	-82.341	BG2
WS22141	5/24/2022	26	42.608	26.710	82	16.005	-82.267	BG1
WS22141	5/24/2022	26	42.608	26.710	82	16.005	-82.267	BG1
WS22141	5/24/2022	27	6.402	27.107	82	28.665	-82.478	V1
WS22141	5/24/2022	27	6.402	27.107	82	28.665	-82.478	V1
WS22141	5/24/2022	27	4.397	27.073	82	32.820	-82.547	V2
WS22141	5/24/2022	27	4.397	27.073	82	32.820	-82.547	V2
WS22141	5/24/2022	27	2.239	27.037	82	36.769	-82.613	V3
WS22141	5/24/2022	27	2.239	27.037	82	36.769	-82.613	V3
WS22141	5/24/2022	26	59.651	26.994	82	41.042	-82.684	V4
WS22141	5/24/2022	26	59.651	26.994	82	41.042	-82.684	V4
WS22141	5/24/2022	26	57.561	26.959	82	44.881	-82.748	V5
WS22141	5/24/2022	26	57.561	26.959	82	44.881	-82.748	V5
WS22141	5/24/2022	26	55.159	26.919	82	49.305	-82.822	V6
WS22141	5/24/2022	26	55.159	26.919	82	49.305	-82.822	V6
WS22141	5/24/2022	26	52.742	26.879	82	53.246	-82.887	V7
WS22141	5/24/2022	26	52.742	26.879	82	53.246	-82.887	V7
WS22141	5/24/2022	26	50.144	26.836	82	57.243	-82.954	V8
WS22141	5/24/2022	26	50.144	26.836	82	57.243	-82.954	V8
WS22141	5/24/2022	26	43.841	26.731	83	5.987	-83.100	V9
WS22141	5/24/2022	26	43.841	26.731	83	5.987	-83.100	V9
WS22141	5/24/2022	27	11.355	27.189	83	30.020	-83.500	AMI9
WS22141	5/24/2022	27	11.355	27.189	83	30.020	-83.500	AMI9
WS22141	5/24/2022	27	13.752	27.229	83	24.730	-83.412	AMI8
WS22141	5/24/2022	27	13.752	27.229	83	24.730	-83.412	AMI8
WS22141	5/24/2022	27	15.889	27.265	83	18.834	-83.314	AMI7
WS22141	5/24/2022	27	15.889	27.265	83	18.834	-83.314	AMI7
WS22141	5/24/2022	27	18.320	27.305	83	13.259	-83.221	AMI6
WS22141	5/24/2022	27	18.320	27.305	83	13.259	-83.221	AMI6
WS22141	5/25/2022	27	20.576	27.343	83	7.851	-83.131	AMI5
WS22141	5/25/2022	27	20.576	27.343	83	7.851	-83.131	AMI5
WS22141	5/25/2022	27	22.877	27.381	83	2.129	-83.035	AMI4
WS22141	5/25/2022	27	22.877	27.381	83	2.129	-83.035	AMI4
WS22141	5/25/2022	27	25.269	27.421	82	56.486	-82.941	AMI3
WS22141	5/25/2022	27	25.269	27.421	82	56.486	-82.941	AMI3
WS22141	5/25/2022	27	27.534	27.459	82	50.784	-82.846	AMI2
WS22141	5/25/2022	27	27.534	27.459	82	50.784	-82.846	AMI2
WS22141	5/25/2022	27	29.968	27.499	82	45.276	-82.755	AMI1
WS22141	5/25/2022	27	48.212	27.804	82	52.974	-82.883	TB1
WS22141	5/25/2022	27	44.515	27.742	82	55.969	-82.933	TB2
WS22141	5/25/2022	27	44.515	27.742	82	55.969	-82.933	TB2
WS22141	5/25/2022	27	40.396	27.673	83	0.133	-83.002	TB3
WS22141	5/25/2022	27	40.396	27.673	83	0.133	-83.002	TB3
WS22141	5/25/2022	27	37.068	27.618	83	8.029	-83.134	TB4
WS22141	5/25/2022	27	37.068	27.618	83	8.029	-83.134	TB4
WS22141	5/25/2022	27	37.072	27.618	83	17.999	-83.300	TB5
WS22141	5/25/2022	27	37.072	27.618	83	17.999	-83.300	TB5
WS22141	5/25/2022	27	36.890	27.615	83	29.365	-83.489	TB10
WS22141	5/25/2022	27	36.890	27.615	83	29.365	-83.489	TB10
WS22141	5/26/2022	25	39.370	25.656	81	43.006	-81.717	42
WS22141	5/26/2022	25	44.003	25.733	81	34.407	-81.573	41
WS22141	5/26/2022	25	45.419	25.757	81	31.446	-81.524	40
WS22141	5/26/2022	25	46.804	25.780	81	28.959	-81.483	39
WS22141	5/26/2022	25	35.275	25.588	81	28.355	-81.473	45
WS22141	5/26/2022	25	35.275	25.588	81	28.355	-81.473	45
WS22141	5/26/2022	25	35.042	25.584	81	24.307	-81.405	46
WS22141	5/26/2022	25	34.976	25.583	81	22.141	-81.369	47
WS22141	5/26/2022	25	34.972	25.583	81	19.752	-81.329	48
WS22141	5/26/2022	25	35.026	25.584	81	17.614	-81.294	49
WS22141	5/26/2022	25	27.336	25.456	81	20.933	-81.349	50
WS22141	5/26/2022	25	27.285	25.455	81	18.494	-81.308	51
WS22141	5/26/2022	25	27.169	25.453	81	15.644	-81.261	52
WS22141	5/26/2022	25	27.193	25.453	81	14.125	-81.235	53
WS22141	5/26/2022	25	21.221	25.354	81	20.373	-81.340	57.1
WS22141	5/26/2022	25	21.195	25.353	81	16.072	-81.268	57
WS22141	5/26/2022	25	21.030	25.350	81	13.702	-81.228	56
WS22141	5/27/2022	25	21.000	25.350	81	11.977	-81.200	55
WS22141	5/27/2022	25	20.298	25.338	81	9.520	-81.159	54
WS22141	5/27/2022	25	21.090	25.351	81	29.347	-81.489	57.2
WS22141	5/27/2022	25	21.090	25.351	81	29.347	-81.489	57.2
WS22141	5/27/2022	25	21.130	25.352	81	38.047	-81.634	57.3
WS22141	5/27/2022	25	21.130	25.352	81	38.047	-81.634	57.3
WS22141	5/27/2022	25	10.153	25.169	81	39.339	-81.656	58
WS22141	5/27/2022	25	10.153	25.169	81	39.339	-81.656	58
WS22141	5/27/2022	25	9.984	25.166	81	29.355	-81.489	59
WS22141	5/27/2022	25	9.996	25.167	81	20.429	-81.340	60
WS22141	5/27/2022	25	9.996	25.167	81	20.429	-81.340	60
WS22141	5/27/2022	25	9.964	25.166	81	16.469	-81.274	61
WS22141	5/27/2022	25	10.004	25.167	81	13.962	-81.233	62
WS22141	5/27/2022	25	10.007	25.167	81	12.007	-81.200	63
WS22141	5/27/2022	25	9.994	25.167	81	9.633	-81.161	64
WS22141	5/27/2022	25	5.728	25.095	81	5.907	-81.098	65
WS22141	5/27/2022	25	4.139	25.069	81	6.594	-81.110	66
WS22141	5/27/2022	25	1.782	25.030	81	7.517	-81.125	67
WS22141	5/27/2022	24	55.916	24.932	81	9.927	-81.165	68
WS22141	5/27/2022	25	2.901	25.048	80	17.227	-80.287	6.5
WB22215	8/3/2022	27	46.524	27.775	82	54.134	-82.902	TB1
WB22215	8/3/2022	27	46.524	27.775	82	54.134	-82.902	TB1
WB22215	8/3/2022	27	44.414	27.740	82	55.682	-82.928	TB2
WB22215	8/3/2022	27	44.414	27.740	82	55.682	-82.928	TB2
WB22215	8/3/2022	27	40.514	27.675	82	59.690	-82.995	TB3
WB22215	8/3/2022	27	40.514	27.675	82	59.690	-82.995	TB3
WB22215	8/3/2022	27	37.043	27.617	83	7.633	-83.127	TB4
WB22215	8/3/2022	27	37.043	27.617	83	7.633	-83.127	TB4
WB22215	8/3/2022	27	37.129	27.619	83	18.005	-83.300	TB5
WB22215	8/3/2022	27	37.129	27.619	83	18.005	-83.300	TB5
WB22215	8/3/2022	27	37.081	27.618	83	29.291	-83.488	TB10
WB22215	8/3/2022	27	37.081	27.618	83	29.291	-83.488	TB10
WB22215	8/4/2022	27	11.458	27.191	83	30.400	-83.507	AMI9
WB22215	8/4/2022	27	11.458	27.191	83	30.400	-83.507	AMI9
WB22215	8/4/2022	27	13.578	27.226	83	24.696	-83.412	AMI8
WB22215	8/4/2022	27	13.578	27.226	83	24.696	-83.412	AMI8
WB22215	8/4/2022	27	15.864	27.264	83	19.036	-83.317	AMI7
WB22215	8/4/2022	27	15.864	27.264	83	19.036	-83.317	AMI7
WB22215	8/4/2022	27	18.196	27.303	83	13.320	-83.222	AMI6
WB22215	8/4/2022	27	18.196	27.303	83	13.320	-83.222	AMI6
WB22215	8/4/2022	27	20.642	27.344	83	7.535	-83.126	AMI5
WB22215	8/4/2022	27	20.642	27.344	83	7.535	-83.126	AMI5
WB22215	8/4/2022	27	22.838	27.381	83	2.050	-83.034	AMI4
WB22215	8/4/2022	27	22.838	27.381	83	2.050	-83.034	AMI4
WB22215	8/4/2022	27	25.238	27.421	82	56.204	-82.937	AMI3
WB22215	8/4/2022	27	25.238	27.421	82	56.204	-82.937	AMI3
WB22215	8/4/2022	27	27.534	27.459	82	50.660	-82.844	AMI2
WB22215	8/4/2022	27	27.534	27.459	82	50.660	-82.844	AMI2
WB22215	8/4/2022	27	29.687	27.495	82	45.328	-82.755	AMI1
WB22215	8/4/2022	27	29.687	27.495	82	45.328	-82.755	AMI1
WB22215	8/4/2022	27	6.586	27.110	82	28.895	-82.482	V1
WB22215	8/4/2022	27	6.586	27.110	82	28.895	-82.482	V1
WB22215	8/4/2022	27	4.424	27.074	82	32.609	-82.543	V2
WB22215	8/4/2022	27	4.424	27.074	82	32.609	-82.543	V2
WB22215	8/4/2022	27	2.180	27.036	82	36.805	-82.613	V3
WB22215	8/4/2022	27	2.180	27.036	82	36.805	-82.613	V3
WB22215	8/4/2022	26	59.742	26.996	82	40.915	-82.682	V4
WB22215	8/4/2022	26	59.742	26.996	82	40.915	-82.682	V4
WB22215	8/4/2022	26	57.373	26.956	82	45.220	-82.754	V5
WB22215	8/4/2022	26	57.373	26.956	82	45.220	-82.754	V5
WB22215	8/4/2022	26	55.184	26.920	82	48.944	-82.816	V6
WB22215	8/4/2022	26	55.184	26.920	82	48.944	-82.816	V6
WB22215	8/4/2022	26	52.758	26.879	82	53.132	-82.886	V7
WB22215	8/4/2022	26	52.758	26.879	82	53.132	-82.886	V7
WB22215	8/4/2022	26	49.722	26.829	82	57.793	-82.963	V8
WB22215	8/4/2022	26	49.722	26.829	82	57.793	-82.963	V8
WB22215	8/4/2022	26	44.118	26.735	83	5.764	-83.096	V9
WB22215	8/4/2022	26	44.118	26.735	83	5.764	-83.096	V9
WB22215	8/4/2022	26	44.118	26.735	83	5.764	-83.096	V9
WB22215	8/5/2022	26	35.966	26.599	82	41.671	-82.695	GP5
WB22215	8/5/2022	26	35.966	26.599	82	41.671	-82.695	GP5
WB22215	8/5/2022	26	37.735	26.629	82	33.548	-82.559	BG4
WB22215	8/5/2022	26	37.735	26.629	82	33.548	-82.559	BG4
WB22215	8/6/2022	26	34.715	26.579	82	30.025	-82.500	RP4
WB22215	8/6/2022	26	34.715	26.579	82	30.025	-82.500	RP4
WB22215	8/6/2022	26	40.056	26.668	82	25.333	-82.422	BG3
WB22215	8/6/2022	26	40.056	26.668	82	25.333	-82.422	BG3
WB22215	8/6/2022	26	41.327	26.689	82	20.482	-82.341	BG2
WB22215	8/6/2022	26	41.327	26.689	82	20.482	-82.341	BG2
WB22215	8/6/2022	26	42.781	26.713	82	15.575	-82.260	BG1
WB22215	8/6/2022	26	42.781	26.713	82	15.575	-82.260	BG1
WB22215	8/6/2022	26	33.118	26.552	82	19.933	-82.332	RP3
WB22215	8/6/2022	26	33.118	26.552	82	19.933	-82.332	RP3
WB22215	8/6/2022	26	33.204	26.553	82	15.370	-82.256	RP2
WB22215	8/6/2022	26	33.204	26.553	82	15.370	-82.256	RP2
WB22215	8/6/2022	26	32.774	26.546	82	12.980	-82.216	RP1
WB22215	8/6/2022	26	25.404	26.423	81	57.389	-81.956	CAL1
WB22215	8/6/2022	26	23.069	26.384	81	59.869	-81.998	CAL2
WB22215	8/6/2022	26	23.069	26.384	81	59.869	-81.998	CAL2
WB22215	8/6/2022	26	20.630	26.344	82	2.501	-82.042	CAL3
WB22215	8/6/2022	26	20.630	26.344	82	2.501	-82.042	CAL3
WB22215	8/6/2022	26	15.169	26.253	82	8.122	-82.135	CAL4
WB22215	8/6/2022	26	15.169	26.253	82	8.122	-82.135	CAL4
WB22215	8/6/2022	26	11.233	26.187	82	12.730	-82.212	CAL5
WB22215	8/6/2022	26	11.233	26.187	82	12.730	-82.212	CAL5
WB22215	8/6/2022	25	56.620	25.944	82	28.850	-82.481	CAL6
WB22215	8/6/2022	25	56.620	25.944	82	28.850	-82.481	CAL6
WB22215	8/6/2022	25	56.620	25.944	82	28.850	-82.481	CAL6
WB22215	8/6/2022	25	24.127	25.402	82	12.715	-82.212	30
WB22215	8/6/2022	25	24.127	25.402	82	12.715	-82.212	30
WB22215	8/6/2022	25	34.274	25.571	82	4.561	-82.076	30.5
WB22215	8/6/2022	25	44.336	25.739	81	56.692	-81.945	31
WB22215	8/6/2022	25	44.336	25.739	81	56.692	-81.945	31
WB22215	8/7/2022	25	52.327	25.872	81	49.985	-81.833	32
WB22215	8/7/2022	25	54.577	25.910	81	48.172	-81.803	33
WB22215	8/7/2022	25	54.577	25.910	81	48.172	-81.803	33
WB22215	8/7/2022	25	56.976	25.950	81	46.032	-81.767	34
WB22215	8/7/2022	25	39.335	25.656	81	43.142	-81.719	42
WB22215	8/7/2022	25	43.970	25.733	81	34.591	-81.577	41
WB22215	8/7/2022	25	34.954	25.583	81	28.343	-81.472	45
WB22215	8/7/2022	25	34.954	25.583	81	28.343	-81.472	45
WB22215	8/7/2022	25	34.896	25.582	81	24.668	-81.411	46
WB22215	8/7/2022	25	35.008	25.583	81	22.156	-81.369	47
WB22215	8/7/2022	25	27.229	25.454	81	21.042	-81.351	50
WB22215	8/7/2022	25	27.206	25.453	81	18.599	-81.310	51
WB22215	8/7/2022	25	27.206	25.453	81	18.599	-81.310	51
WB22215	8/7/2022	25	27.202	25.453	81	15.605	-81.260	52
WB22215	8/7/2022	25	20.998	25.350	81	13.698	-81.228	56
WB22215	8/7/2022	25	21.113	25.352	81	15.852	-81.264	57
WB22215	8/7/2022	25	21.085	25.351	81	20.221	-81.337	57.1
WB22215	8/7/2022	25	21.046	25.351	81	29.333	-81.489	57.2
WB22215	8/7/2022	25	21.046	25.351	81	29.333	-81.489	57.2
WB22215	8/7/2022	25	21.137	25.352	81	39.414	-81.657	57.3
WB22215	8/7/2022	25	21.137	25.352	81	39.414	-81.657	57.3
WB22215	8/7/2022	25	10.020	25.167	81	39.348	-81.656	58
WB22215	8/7/2022	25	10.020	25.167	81	39.348	-81.656	58
WB22215	8/7/2022	25	10.001	25.167	81	29.374	-81.490	59
WB22215	8/7/2022	25	10.075	25.168	81	19.993	-81.333	60
WB22215	8/7/2022	25	10.016	25.167	81	16.488	-81.275	61
WB22215	8/7/2022	25	10.000	25.167	81	14.458	-81.241	62
WB22215	8/8/2022	24	55.873	24.931	81	10.213	-81.170	68
WB22215	8/8/2022	24	43.654	24.728	81	55.068	-81.918	KW2
WB22215	8/8/2022	24	43.654	24.728	81	55.068	-81.918	KW2
WB22215	8/8/2022	24	49.254	24.821	81	57.389	-81.956	KW3
WB22215	8/8/2022	24	39.241	24.654	81	54.264	-81.904	KW1
WB22215	8/8/2022	24	39.241	24.654	81	54.264	-81.904	KW1
WB22215	8/8/2022	24	32.198	24.537	81	49.705	-81.828	24
WB22215	8/8/2022	24	29.191	24.487	81	49.699	-81.828	23
WB22215	8/8/2022	24	27.379	24.456	81	49.674	-81.828	22
WB22215	8/8/2022	24	23.777	24.396	81	46.688	-81.778	22.5
WB22215	8/8/2022	24	28.607	24.477	81	42.798	-81.713	WS
WB22215	8/8/2022	24	28.607	24.477	81	42.798	-81.713	WS
WB22215	8/8/2022	24	29.538	24.492	81	23.653	-81.394	21.5
WB22215	8/8/2022	24	32.276	24.538	81	24.859	-81.414	21/LK
WB22215	8/8/2022	24	32.276	24.538	81	24.859	-81.414	21/LK
WB22215	8/8/2022	24	34.529	24.575	81	25.091	-81.418	20
WB22215	8/8/2022	24	36.238	24.604	81	25.081	-81.418	19
WB22215	8/8/2022	24	38.018	24.634	81	11.753	-81.196	17
WB22215	8/8/2022	24	39.792	24.663	81	12.150	-81.203	16
WB22215	8/8/2022	24	39.792	24.663	81	12.150	-81.203	16
WB22215	8/8/2022	24	35.891	24.598	81	10.919	-81.182	18
WB22215	8/8/2022	24	35.891	24.598	81	10.919	-81.182	18
WB22215	8/8/2022	24	35.501	24.592	80	59.620	-80.994	15.5
WB22215	8/8/2022	24	38.486	24.641	81	1.166	-81.019	15
WB22215	8/8/2022	24	40.625	24.677	81	1.234	-81.021	14
WB22215	8/8/2022	24	41.873	24.698	81	1.734	-81.029	13
WB22215	8/9/2022	24	42.799	24.713	80	49.770	-80.830	12
WB22215	8/9/2022	24	42.799	24.713	80	49.770	-80.830	12
WB22215	8/9/2022	24	45.068	24.751	80	50.453	-80.841	11
WB22215	8/9/2022	24	43.060	24.718	80	41.357	-80.689	9.5
WB22215	8/9/2022	24	43.060	24.718	80	41.357	-80.689	9.5
WB22215	8/9/2022	24	45.782	24.763	80	43.474	-80.725	9
WB22215	8/9/2022	24	45.782	24.763	80	43.474	-80.725	9
WB22215	8/9/2022	24	47.929	24.799	80	44.215	-80.737	8
WB22215	8/9/2022	24	53.902	24.898	80	31.762	-80.529	UK_OFF
WB22215	8/9/2022	25	0.319	25.005	80	22.912	-80.382	MR
WB22215	8/9/2022	25	0.319	25.005	80	22.912	-80.382	MR
WB22215	8/9/2022	25	2.929	25.049	80	17.279	-80.288	6.5
WB22215	8/9/2022	25	3.872	25.065	80	18.841	-80.314	6
WB22215	8/9/2022	25	17.652	25.294	80	9.718	-80.162	EK_OFF
WB22215	8/9/2022	25	18.845	25.314	80	11.320	-80.189	EK_MID
WB22215	8/9/2022	25	38.491	25.642	80	4.637	-80.077	3
WB22215	8/9/2022	25	38.497	25.642	80	6.265	-80.104	2
WB22215	8/9/2022	25	38.497	25.642	80	6.265	-80.104	2
WB22215	8/9/2022	25	38.685	25.645	80	7.405	-80.123	1
WB22215	8/10/2022	25	0.689	25.011	82	2.351	-82.039	KW4
WB22215	8/10/2022	25	0.689	25.011	82	2.351	-82.039	KW4
WS22281	10/8/2022	25	38.682	25.645	80	7.597	-80.127	1
WS22281	10/8/2022	25	38.308	25.638	80	6.459	-80.108	2
WS22281	10/8/2022	25	38.308	25.638	80	6.459	-80.108	2
WS22281	10/8/2022	25	38.695	25.645	80	5.073	-80.085	3
WS22281	10/8/2022	25	20.107	25.335	80	13.452	-80.224	EK_IN
WS22281	10/8/2022	25	18.946	25.316	80	11.718	-80.195	EK_MID
WS22281	10/8/2022	25	17.654	25.294	80	9.837	-80.164	EK_OFF
WS22281	10/8/2022	25	2.933	25.049	80	17.159	-80.286	6.5
WS22281	10/8/2022	25	4.812	25.080	80	18.840	-80.314	6
WS22281	10/8/2022	25	4.812	25.080	80	19.964	-80.333	5.5
WS22281	10/8/2022	25	0.411	25.007	80	22.231	-80.371	MR
WS22281	10/8/2022	25	0.411	25.007	80	22.231	-80.371	MR
WS22281	10/8/2022	24	53.867	24.898	80	31.714	-80.529	UK_OFF
WS22281	10/8/2022	24	55.189	24.920	80	32.759	-80.546	UK_MID
WS22281	10/8/2022	24	56.033	24.934	80	33.806	-80.563	UK_IN
WS22281	10/8/2022	24	49.013	24.817	80	45.235	-80.754	7
WS22281	10/8/2022	24	47.584	24.793	80	44.459	-80.741	8
WS22281	10/8/2022	24	45.714	24.762	80	43.474	-80.725	9
WS22281	10/8/2022	24	45.714	24.762	80	43.474	-80.725	9
WS22281	10/8/2022	24	43.036	24.717	80	41.561	-80.693	9.5
WS22281	10/8/2022	24	43.036	24.717	80	41.561	-80.693	9.5
WS22281	10/8/2022	24	43.036	24.717	80	41.561	-80.693	9.5
WS22281	10/8/2022	24	42.804	24.713	80	49.822	-80.830	12
WS22281	10/8/2022	24	42.804	24.713	80	49.822	-80.830	12
WS22281	10/9/2022	24	45.217	24.754	80	50.817	-80.847	11
WS22281	10/9/2022	24	47.458	24.791	80	51.774	-80.863	10
WS22281	10/9/2022	24	42.125	24.702	81	1.786	-81.030	13
WS22281	10/9/2022	24	40.527	24.675	81	1.413	-81.024	14
WS22281	10/9/2022	24	38.652	24.644	81	0.947	-81.016	15
WS22281	10/9/2022	24	35.508	24.592	80	59.470	-80.991	15.5
WS22281	10/9/2022	24	35.942	24.599	81	11.009	-81.183	18
WS22281	10/9/2022	24	35.942	24.599	81	11.009	-81.183	18
WS22281	10/9/2022	24	38.053	24.634	81	11.579	-81.193	17
WS22281	10/9/2022	24	40.181	24.670	81	12.292	-81.205	16
WS22281	10/9/2022	24	36.605	24.610	81	25.249	-81.421	19
WS22281	10/9/2022	24	34.529	24.575	81	25.115	-81.419	20
WS22281	10/9/2022	24	32.112	24.535	81	25.056	-81.418	21/LK
WS22281	10/9/2022	24	32.112	24.535	81	25.056	-81.418	21/LK
WS22281	10/9/2022	24	28.518	24.475	81	23.982	-81.400	21.25
WS22281	10/9/2022	24	29.817	24.497	81	23.504	-81.392	21.5
WS22281	10/9/2022	24	28.529	24.475	81	43.140	-81.719	WS
WS22281	10/9/2022	24	28.529	24.475	81	43.140	-81.719	WS
WS22281	10/9/2022	24	23.850	24.397	81	49.599	-81.827	22.5
WS22281	10/9/2022	24	27.320	24.455	81	49.651	-81.828	22
WS22281	10/9/2022	24	29.062	24.484	81	49.658	-81.828	23
WS22281	10/9/2022	24	32.192	24.537	81	49.723	-81.829	24
WS22281	10/9/2022	24	39.228	24.654	81	54.230	-81.904	KW1
WS22281	10/9/2022	24	39.228	24.654	81	54.230	-81.904	KW1
WS22281	10/9/2022	24	43.761	24.729	81	54.665	-81.911	KW2
WS22281	10/9/2022	24	43.761	24.729	81	54.665	-81.911	KW2
WS22281	10/9/2022	24	49.458	24.824	81	57.148	-81.952	KW3
WS22281	10/9/2022	25	0.805	25.013	82	2.923	-82.049	KW4
WS22281	10/9/2022	25	0.805	25.013	82	2.923	-82.049	KW4
WS22281	10/9/2022	25	24.491	25.408	82	12.607	-82.210	30
WS22281	10/9/2022	25	24.491	25.408	82	12.607	-82.210	30
WS22281	10/9/2022	25	34.266	25.571	82	4.405	-82.073	30.5
WS22281	10/10/2022	25	44.420	25.740	81	56.678	-81.945	31
WS22281	10/10/2022	25	44.420	25.740	81	56.678	-81.945	31
WS22281	10/10/2022	25	52.388	25.873	81	50.020	-81.834	32
WS22281	10/10/2022	25	54.812	25.914	81	47.988	-81.800	33
WS22281	10/10/2022	25	54.812	25.914	81	47.988	-81.800	33
WS22281	10/10/2022	25	56.635	25.944	81	46.304	-81.772	34
WS22281	10/10/2022	26	11.187	26.186	82	13.161	-82.219	CAL5
WS22281	10/10/2022	26	11.187	26.186	82	13.161	-82.219	CAL5
WS22281	10/10/2022	26	15.146	26.252	82	8.264	-82.138	CAL4
WS22281	10/10/2022	26	15.146	26.252	82	8.264	-82.138	CAL4
WS22281	10/10/2022	26	20.323	26.339	82	2.924	-82.049	CAL3
WS22281	10/10/2022	26	20.323	26.339	82	2.924	-82.049	CAL3
WS22281	10/10/2022	26	23.051	26.384	81	59.996	-82.000	CAL2
WS22281	10/10/2022	26	23.051	26.384	81	59.996	-82.000	CAL2
WS22281	10/10/2022	26	25.231	26.421	81	57.350	-81.956	CAL1
WS22281	10/10/2022	26	25.231	26.421	81	57.350	-81.956	CAL1
WS22281	10/10/2022	26	32.444	26.541	82	13.029	-82.217	RP1
WS22281	10/10/2022	26	32.444	26.541	82	13.029	-82.217	RP1
WS22281	10/10/2022	26	33.118	26.552	82	15.408	-82.257	RP2
WS22281	10/10/2022	26	33.118	26.552	82	15.408	-82.257	RP2
WS22281	10/10/2022	26	32.924	26.549	82	19.886	-82.331	RP3
WS22281	10/10/2022	26	32.924	26.549	82	19.886	-82.331	RP3
WS22281	10/10/2022	26	32.924	26.549	82	19.886	-82.331	RP3
WS22281	10/10/2022	26	34.639	26.577	82	29.911	-82.499	RP4
WS22281	10/10/2022	26	34.639	26.577	82	29.911	-82.499	RP4
WS22281	10/10/2022	26	35.709	26.595	82	41.604	-82.693	GP5
WS22281	10/10/2022	26	35.709	26.595	82	41.604	-82.693	GP5
WS22281	10/10/2022	26	35.709	26.595	82	41.604	-82.693	GP5
WS22281	10/10/2022	26	31.986	26.533	82	44.225	-82.737	Glider
WS22281	10/10/2022	26	31.986	26.533	82	44.225	-82.737	Glider
WS22281	10/10/2022	26	37.816	26.630	82	33.441	-82.557	BG4
WS22281	10/10/2022	26	37.816	26.630	82	33.441	-82.557	BG4
WS22281	10/10/2022	26	40.059	26.668	82	25.203	-82.420	BG3
WS22281	10/10/2022	26	40.059	26.668	82	25.203	-82.420	BG3
WS22281	10/10/2022	26	41.134	26.686	82	20.341	-82.339	BG2
WS22281	10/10/2022	26	41.134	26.686	82	20.341	-82.339	BG2
WS22281	10/11/2022	26	42.781	26.713	82	15.557	-82.259	BG1
WS22281	10/11/2022	26	42.781	26.713	82	15.557	-82.259	BG1
WS22281	10/11/2022	27	6.344	27.106	82	29.061	-82.484	V1
WS22281	10/11/2022	27	6.344	27.106	82	29.061	-82.484	V1
WS22281	10/11/2022	27	4.240	27.071	82	32.928	-82.549	V2
WS22281	10/11/2022	27	4.240	27.071	82	32.928	-82.549	V2
WS22281	10/11/2022	27	2.102	27.035	82	36.845	-82.614	V3
WS22281	10/11/2022	27	2.102	27.035	82	36.845	-82.614	V3
WS22281	10/11/2022	26	59.620	26.994	82	41.072	-82.685	V4
WS22281	10/11/2022	26	59.620	26.994	82	41.072	-82.685	V4
WS22281	10/11/2022	26	57.247	26.954	82	45.579	-82.760	V5
WS22281	10/11/2022	26	57.247	26.954	82	45.579	-82.760	V5
WS22281	10/11/2022	26	54.950	26.916	82	49.241	-82.821	V6
WS22281	10/11/2022	26	54.950	26.916	82	49.241	-82.821	V6
WS22281	10/11/2022	26	52.711	26.879	82	53.251	-82.888	V7
WS22281	10/11/2022	26	52.711	26.879	82	53.251	-82.888	V7
WS22281	10/11/2022	26	49.909	26.832	82	57.227	-82.954	V8
WS22281	10/11/2022	26	49.909	26.832	82	57.227	-82.954	V8
WS22281	10/11/2022	26	49.909	26.832	82	57.227	-82.954	V8
WS22281	10/11/2022	26	43.913	26.732	83	6.153	-83.103	V9
WS22281	10/11/2022	26	43.913	26.732	83	6.153	-83.103	V9
WS22281	10/11/2022	26	43.913	26.732	83	6.153	-83.103	V9
WS22281	10/11/2022	26	58.244	26.971	83	18.851	-83.314	L9
WS22281	10/11/2022	26	58.244	26.971	83	18.851	-83.314	L9
WS22281	10/11/2022	26	58.244	26.971	83	18.851	-83.314	L9
WS22281	10/11/2022	27	11.253	27.188	83	30.171	-83.503	AMI9
WS22281	10/11/2022	27	11.253	27.188	83	30.171	-83.503	AMI9
WS22281	10/11/2022	27	13.652	27.228	83	24.729	-83.412	AMI8
WS22281	10/11/2022	27	13.652	27.228	83	24.729	-83.412	AMI8
WS22281	10/11/2022	27	13.652	27.228	83	24.729	-83.412	AMI8
WS22281	10/11/2022	27	15.918	27.265	83	19.216	-83.320	AMI7
WS22281	10/11/2022	27	15.918	27.265	83	19.216	-83.320	AMI7
WS22281	10/11/2022	27	15.918	27.265	83	19.216	-83.320	AMI7
WS22281	10/11/2022	27	18.084	27.301	83	13.359	-83.223	AMI6
WS22281	10/11/2022	27	18.084	27.301	83	13.359	-83.223	AMI6
WS22281	10/11/2022	27	20.473	27.341	83	7.596	-83.127	AMI5
WS22281	10/11/2022	27	20.473	27.341	83	7.596	-83.127	AMI5
WS22281	10/12/2022	27	22.795	27.380	83	1.975	-83.033	AMI4
WS22281	10/12/2022	27	22.795	27.380	83	1.975	-83.033	AMI4
WS22281	10/12/2022	27	25.237	27.421	82	56.246	-82.937	AMI3
WS22281	10/12/2022	27	25.237	27.421	82	56.246	-82.937	AMI3
WS22281	10/12/2022	27	27.472	27.458	82	50.707	-82.845	AMI2
